Folder,Filename,Prompt
RL.2.1,q5.png,"It was raining hard, so the soccer game was canceled. Ava was disappointed. Her dad said, 'Let's play board games instead!' They played three rounds of her favorite game.. When was the soccer game canceled?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.2,q1.png,"The ant worked all summer storing food. The grasshopper played and sang. When winter came, the ant had plenty to eat, but the grasshopper had nothing.. What is the lesson of this story?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.2,q2.png,"The tortoise and the hare had a race. The hare ran fast but stopped to nap. The tortoise kept going slowly and steadily. The tortoise crossed the finish line first.. What is the moral of this story?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.2,q3.png,"Rosa wanted the biggest piece of cake. She pushed ahead of everyone in line. Her friends were upset and didn't want to sit with her. Rosa wished she had waited her turn.. What is the lesson of this story?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.2,q4.png,"A lion was caught in a hunter's net. A tiny mouse chewed through the ropes and set the lion free. The lion had once let the mouse go instead of eating it.. What is the message of this story?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.2,q5.png,"Ben bragged that he was the best speller in class. During the spelling bee, he didn't study and missed an easy word. His friend Kai, who had practiced every night, won.. What is the central message?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.3,q1.png,"Lily's sandcastle was knocked down by a big wave. She felt sad at first, but then she smiled and said, 'I'll build an even bigger one!'. How did Lily respond to the challenge?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.3,q2.png,"During the talent show, Jake forgot the words to his song. His face turned red. Then he took a deep breath and started over from the beginning.. How did Jake handle forgetting the words?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.3,q3.png,"When the power went out during the storm, Maya was scared. Her mom lit candles and they told funny stories. Soon Maya was laughing instead of being afraid.. How did Maya's feelings change?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.3,q4.png,"Sam's best friend moved to a different city. Sam was really sad. He asked his mom if they could write letters to each other. Now Sam and his friend are pen pals.. How did Sam respond when his friend moved away?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.3,q5.png,"Nora's team lost the championship game. Some kids were upset, but Nora high-fived every player and said, 'We played our best. I'm proud of us.'. What does Nora's response tell us about her?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.4,q1.png,"The rain came down, drip, drip, drop. It wouldn't quit, it wouldn't stop!. What do the words 'drip, drip, drop' help you imagine?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.4,q2.png,"Swoosh went the broom across the floor. Swish, swish, swoosh — it swept some more! The words 'swoosh' and 'swish' help the reader — See the color of the broom Hear the sound of sweeping Know what time it is. or Learn how to clean? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.4,q3.png,"Silly Sally sat on a seal, singing songs by the sea.. What makes this sentence fun to say?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.4,q4.png,"The leaves danced in the wind, twirling and spinning to the ground. The word 'danced' makes the leaves seem — Heavy and slow Lively and playful Scary and dark. or Wet and cold? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.4,q5.png,"Tick-tock, tick-tock, the clock on the wall. Tick-tock, tick-tock, it counts for us all.. Why does the author repeat 'tick-tock'?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.5,q1.png,"Once upon a time, a girl named Zara found a magic key. She used it to open a secret door in her attic. Behind the door was a land of talking animals. After many adventures, Zara returned home and locked the door.. Which part is the beginning of the story?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.5,q2.png,"In a story, what does the ending usually do?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.5,q3.png,"Devin wanted to win the art contest. He painted every day after school. His painting of a sunset won first place!. What is the problem at the beginning?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.5,q4.png,"Which part of a story introduces the characters and setting?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.5,q5.png,"Mia lost her puppy in the park. She looked everywhere. Finally, she heard barking behind the slide and found her puppy playing with another dog.. How does the ending conclude the action?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.6,q1.png,"Ana thought the roller coaster was amazing and wanted to ride again. Her brother Carlos shook his head and said, 'No way, that was too scary!'. How are Ana's and Carlos's feelings different?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.6,q2.png,"Mom said, 'We should get a cat.' Dad said, 'I think a dog would be better.' Jayden said, 'Can we get both?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.6,q3.png,"The farmer was happy when it rained because his crops needed water. The children were sad because they couldn't play outside.. Why do the farmer and the children feel differently about the rain?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.6,q4.png,"Ella wanted to stay up late to watch a movie. Her mom said it was a school night and bedtime was 8 o'clock.. How is Ella's point of view different from her mom's?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.6,q5.png,"In the story, the Big Bad Wolf said, 'I just wanted to borrow some sugar!' The Three Little Pigs said, 'He tried to blow our houses down!'. How are the points of view different?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.7,q1.png,"If a story says 'Tomas felt happy' and the picture shows him with a big smile and jumping, what do the words AND picture together tell you?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.7,q2.png,"A story's words say: 'It was a dark night.' The picture shows rain, lightning, and bent trees. What can you tell about the setting?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.7,q3.png,"Why are illustrations important in a story?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.7,q4.png,"A story says 'Maya walked into the room.' The picture shows Maya with wide eyes, an open mouth, and a room full of balloons and presents. What is probably happening?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.7,q5.png,"The text says: 'The old man sat on the bench.' The picture shows him feeding pigeons with a gentle smile and a cane beside him. What do you learn from the picture that the words don't tell you?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.9,q1.png,"Two versions of Cinderella both have a girl who goes to a ball. In one version, a fairy godmother helps her. In the other, magic fish help her. What is the SAME in both?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.9,q2.png,"When you compare two versions of the same story, you look for things that are — Only different Only the same Both the same AND different. or Not in either story? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.9,q3.png,"In an American version of a folktale, the hero is a cowboy. In a Japanese version, the hero is a samurai. Both heroes save their village. What is DIFFERENT?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.9,q4.png,"Story A: A boy finds a golden egg laid by a goose. Story B: A girl finds a golden seed that grows into a money tree. How are these stories similar?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.9,q5.png,"Why might the same story be told differently in different cultures?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.10,q1.png,"The wind howled through the trees as Sophie clutched her flashlight. She had promised to walk to the mailbox alone, and she wasn't going to break her promise. With each step, the shadows seemed to dance around her.. How is Sophie feeling?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.10,q2.png,"Jackson's painting looked nothing like the sunset he was trying to copy. He almost crumpled it up, but then his art teacher said, 'Art doesn't have to be perfect — it just has to be yours.'. What did Jackson learn?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.10,q3.png,"Every day, the old lighthouse keeper climbed 137 steps to light the lamp. 'Ships depend on me,' he would say. Even in the worst storms, the light always shone.. What word BEST describes the lighthouse keeper?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.10,q4.png,"The squirrel buried an acorn in the fall. By spring, a tiny green sprout poked through the soil. Years later, it became the tallest oak in the forest.. What is this story mainly about?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.10,q5.png,"'I'll never make friends here,' whispered Amir on his first day at the new school. By the end of the week, he had joined the soccer team and made three new friends.. What happened that Amir did NOT expect?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.1,q1.png,"Honeybees live in hives. A hive can have up to 60,000 bees! The queen bee lays all the eggs, and worker bees collect nectar from flowers.. What does the queen bee do?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.1,q2.png,"Firefighters wear special gear to stay safe. Their helmets protect their heads. Their thick coats keep them safe from fire and heat.. Why do firefighters wear thick coats?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.1,q3.png,"George Washington Carver was a scientist who studied peanuts. He found over 300 uses for peanuts, including making soap, ink, and dye.. How many uses did Carver find for peanuts?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.1,q4.png,"Sea turtles travel thousands of miles through the ocean. They return to the same beach where they were born to lay their eggs.. Where do sea turtles lay their eggs?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.1,q5.png,"In 1969, astronauts Neil Armstrong and Buzz Aldrin walked on the Moon for the first time. Millions of people watched on television.. When did astronauts first walk on the Moon?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.2,q1.png,"Dogs make great pets. They are loyal and friendly. Many dogs can be trained to do tricks. Some dogs even help people who are blind.. What is the main topic?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.2,q2.png,"Paragraph 1: Apples come in many colors — red, green, and yellow. Paragraph 2: Apples are good for you because they have vitamins and fiber.. What is Paragraph 2 mostly about?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.2,q3.png,"A passage has three paragraphs. One is about where penguins live. One is about what they eat. One is about how they raise their babies. What is the MAIN topic of the whole passage?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.2,q4.png,"Water can be a solid, a liquid, or a gas. Ice is solid water. Steam is water as a gas. The water you drink is a liquid.. What is the main topic?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.2,q5.png,"How can you find the main topic of a passage with many paragraphs? ... Read only the first word ... Think about what ALL the paragraphs are about together ... Count the sentences ... or Listen to the pictures only? ... What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.3,q1.png,"First, the caterpillar eats lots of leaves. Then, it makes a chrysalis. Finally, it comes out as a butterfly.. What happens AFTER the caterpillar makes a chrysalis?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.3,q2.png,"The sun heats the ocean water. The water evaporates into the air. Clouds form. Then rain falls back to the ground.. What causes clouds to form?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.3,q3.png,"In 1903, the Wright Brothers flew the first airplane. Their flight lasted only 12 seconds. Today, planes can fly across the whole world.. How are the events connected?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.3,q4.png,"To make a peanut butter sandwich: First, get two slices of bread. Next, spread peanut butter on one slice. Then, put the other slice on top.. What do you do right AFTER spreading peanut butter?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.3,q5.png,"When bees visit flowers, pollen sticks to their legs. They carry the pollen to other flowers. This helps new plants grow.. How does pollen getting on bees connect to new plants growing?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.4,q1.png,"Nocturnal animals are active at night. Owls, bats, and raccoons are nocturnal.. What does 'nocturnal' mean?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.4,q2.png,"A habitat is the natural home of an animal or plant. A frog's habitat is near ponds and streams.. What is a 'habitat'?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.4,q3.png,"Mammals are warm-blooded animals that have fur or hair. Dogs, cats, and humans are all mammals.. Based on the text, what makes an animal a mammal?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.4,q4.png,"The ancient Egyptians built enormous pyramids. These huge stone structures still stand today.. What does 'enormous' mean in this sentence?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.4,q5.png,"Plants need nutrients from the soil to grow. Nutrients are like food for plants — they give plants energy and help them stay healthy.. What are 'nutrients'?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.5,q1.png,"You want to find the meaning of the word 'ecosystem' in a science book. Where should you look?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.5,q2.png,"What is the purpose of a heading in a nonfiction text?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.5,q3.png,"You want to know which page has information about dolphins. Which text feature should you use?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.5,q4.png,"In a nonfiction book, some words are in bold print. Why?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.5,q5.png,"A small sentence under a photograph that explains what's in the picture is called a — Heading Caption Title. or Paragraph? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.6,q1.png,"Brush your teeth twice a day. Use toothpaste with fluoride. Visit the dentist every six months.. What is the author's purpose?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.6,q2.png,"The blue whale is the largest animal ever to live on Earth. It can be over 100 feet long and weigh as much as 200 tons. The author wrote this to — Make you laugh Inform you about blue whales Convince you to visit the ocean. or Tell a story about a whale? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.6,q3.png,"Everyone should recycle! When we recycle, we save trees and keep trash out of the ocean. Please recycle your cans, bottles, and paper. The author's main purpose is to — Entertain you with a story Describe what recycling looks like Persuade you to recycle. or Teach you how paper is made? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.6,q4.png,"A book that teaches you about different types of clouds was written to — Entertain Inform Persuade. or Scare? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.6,q5.png,"Butterflies have four stages in their life: egg, caterpillar, chrysalis, and butterfly. Each stage is an important part of their life cycle.. What question is the author trying to answer?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.7,q1.png,"A science book has a paragraph about the parts of a plant. Next to it is a diagram with labels pointing to the roots, stem, leaves, and flower. How does the diagram help?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.7,q2.png,"A text about weather says: 'A thermometer measures temperature.' Below it is a picture of a thermometer showing 32°F. What does the picture add?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.7,q3.png,"Why would an author include a map in a book about animals around the world?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.7,q4.png,"A book about healthy eating includes a picture of a food plate divided into sections: fruits, vegetables, grains, protein, and dairy. This image helps the reader — Cook a meal See how much of each food group to eat Learn to draw plates. or Know what to buy at the store? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.7,q5.png,"Which type of image would BEST help explain how a bicycle works?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.8,q1.png,"Recess is important for kids. It gives them time to exercise. It also helps them focus better in class.. What reason does the author give for why recess helps in class?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.8,q2.png,"Everyone should drink more water. Water keeps your body healthy. It helps your brain work better. It also gives you energy.. How many reasons does the author give for drinking water?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.8,q3.png,"Helmets should be worn when riding a bike. They protect your head if you fall. Studies show helmets reduce head injuries by 85%.. What supports the author's point that helmets are important?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.8,q4.png,"When an author writes 'because' in a sentence, what usually follows?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.8,q5.png,"Schools should have gardens. Gardens teach kids about science. They also help kids eat healthier because kids are more likely to eat vegetables they grew themselves.. Which reason explains HOW gardens help kids eat healthier?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.9,q1.png,"Text A says dogs are great pets because they are loyal. Text B says dogs are great pets because they can be trained. What do BOTH texts agree on?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.9,q2.png,"Text A about the ocean focuses on ocean animals. Text B about the ocean focuses on pollution in the ocean. How are these texts different?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.9,q3.png,"Text A: Bats use sound to find food in the dark. Text B: Bats eat insects and help farmers by keeping pests away. What does Text B tell you that Text A does not?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.9,q4.png,"When comparing two texts on the same topic, what should you look for?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.9,q5.png,"Text A says: Exercise keeps your heart healthy. Text B says: Exercise helps you sleep better and makes your bones strong. Which benefit is mentioned in Text A but NOT Text B?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.10,q1.png,"Octopuses are amazing creatures. They have eight arms and three hearts. They can change color to blend in with their surroundings. Some octopuses can even open jars!. According to the text, how many hearts does an octopus have?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.10,q2.png,"The Great Wall of China was built over many centuries to protect China from invaders. It stretches over 13,000 miles, making it the longest structure ever built by humans.. Why was the Great Wall built?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.10,q3.png,"Recycling one aluminum can saves enough energy to power a TV for three hours. Americans throw away enough cans each year to build more than 20 Eiffel Towers.. What is the author trying to show with these facts?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.10,q4.png,"Polar bears have black skin under their white fur. The white fur helps them hide in the snow. Their large paws work like snowshoes, helping them walk on ice.. What helps polar bears walk on ice?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.2.10,q5.png,"Volcanoes form when hot melted rock called magma pushes up through the Earth's surface. When magma comes out, it's called lava. Over time, the lava cools and builds up to form the volcano's cone shape.. What is magma called after it comes out of the volcano?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.3,q1.png,"Which word has a long vowel sound?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.3,q2.png,"What is the root word in 'playing'?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.3,q3.png,"Which word has the prefix 'un-'?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.3,q4.png,"How many syllables are in the word 'pumpkin'?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.3,q5.png,"Which word is spelled correctly?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.3a,q1.png,"Which word has a SHORT 'a' sound?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.3a,q2.png,"Which word has a LONG 'o' sound?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.3a,q3.png,"The word 'bed' has a — Long 'e' sound Short 'e' sound Long 'a' sound. or Short 'i' sound? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.3a,q4.png,"Which pair shows a short vowel word and its long vowel partner?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.3a,q5.png,"Which word does NOT have a long vowel sound?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.3b,q1.png,"In the word 'boat,' what sound does the vowel team 'oa' make?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.3b,q2.png,"Which word has the 'ee' vowel team?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.3b,q3.png,"The vowel team 'ai' in 'rain' makes the same sound as 'ay' in — play ant all. or about? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.3b,q4.png,"Which word has the same vowel sound as 'seat'?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.3b,q5.png,"Which vowel team is in the word 'loud'?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.3c,q1.png,"Break the word 'cupcake' into two syllables: cu-pcake cup-cake cupc-ake. or c-upcake? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.3c,q2.png,"The word 'robot' has two syllables. How do you break it apart?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.3c,q3.png,"Which two-syllable word has a long 'i' sound?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.3c,q4.png,"How many syllables are in the word 'music'?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.3c,q5.png,"Break 'open' into syllables: op-en o-pen ope-n. or open? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.3d,q1.png,"What does 'unkind' mean?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.3d,q2.png,"The suffix '-ful' in 'hopeful' means — Without Full of Not. or Before? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.3d,q3.png,"What does 'reread' mean?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.3d,q4.png,"Which word has a suffix?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.3d,q5.png,"If 'care' means to look after something, what does 'careless' mean?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.3e,q1.png,"Which word does NOT follow regular phonics rules?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.3e,q2.png,"The word 'have' is tricky because — It has a silent 'h' The 'a' doesn't make the expected sound It has too many letters. or It ends with 'e' but the 'a' is short? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.3e,q3.png,"Which word has a silent letter?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.3e,q4.png,"In the word 'love,' the 'o' makes the sound of — Long 'o' (like 'bone') Short 'o' (like 'hot') Short 'u' (like 'cup'). or Long 'u' (like 'cute')? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.3e,q5.png,"Which of these words is a tricky sight word that doesn't follow phonics rules?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.3f,q1.png,"Which word is spelled correctly?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.3f,q2.png,"Choose the correct spelling: frend freind friend. or frind? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.3f,q3.png,"Which sentence uses 'their' correctly?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.3f,q4.png,"Choose the correct spelling of the word that means 'one more time': agen agin again. or agane? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.3f,q5.png,"Which word is an irregularly spelled word you need to memorize?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.4,q1.png,"What does it mean to read fluently?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.4,q2.png,"When you see an exclamation mark (!) at the end of a sentence, you should read it with — A quiet voice Excitement or strong feeling A question in your voice. or No change in voice? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.4,q3.png,"If you don't understand a sentence after reading it, what should you do?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.4,q4.png,"'Stop!' yelled the crossing guard.. How should you read the word 'Stop'?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.4,q5.png,"When a good reader comes to a word they don't know, they — Guess randomly Skip the whole page Use clues from the sentence to figure it out. or Stop reading the book? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.4a,q1.png,"The farmer planted seeds in the spring. He watered them every day. By summer, his garden was full of tomatoes, peppers, and corn.. What grew in the farmer's garden?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.4a,q2.png,"Before you start reading, it helps to ask yourself —. How many pages is this?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.4a,q3.png,"Dolphins are mammals, not fish. They breathe air and feed milk to their babies. Dolphins are very smart and can learn tricks.. What makes dolphins different from fish?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.4a,q4.png,"Ben's favorite book is about space. He reads it every week because he wants to be an astronaut someday.. Why does Ben read the space book so often?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.4a,q5.png,"Earthworms help gardens by making tunnels in the soil. The tunnels let air and water reach plant roots.. How do earthworm tunnels help plants?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.4b,q1.png,"How should you read this sentence?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.4b,q2.png,"When you read a question aloud, your voice should — Go down at the end Stay the same Go up at the end. or Get very loud? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.4b,q3.png,"A character in a story whispers, 'Shhh, the baby is sleeping.' How should you read this line?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.4b,q4.png,"What does reading at an 'appropriate rate' mean?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.4b,q5.png,"How should you read this line from a character who is scared?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.4c,q1.png,"You read: 'The dog buried a bone in the yard.' But you accidentally read 'bone' as 'bun.' What should you do?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.4c,q2.png,"Read: 'The bird flew to its ____.' Which word fits best?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.4c,q3.png,"What is a good strategy when a sentence doesn't make sense?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.4c,q4.png,"Read: 'The cat climbed up the tall ___.' Which word makes the most sense?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.2.4c,q5.png,"You read a word as 'horse' but the sentence says: 'The family lives in a big _____ on the hill.' What should the word probably be?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.2.4,q1.png,"'The tiny kitten was so small it fit in my hand.'. What does 'tiny' mean?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.2.4,q2.png,"The word 'bat' can mean a flying animal OR a stick used in baseball. In this sentence, what does 'bat' mean?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
