Folder,Filename,Prompt
1st-grade/RL.1.9,RL.1.9-Q5.png,"A tall, serious knight stands next to a short, silly jester, both looking in different directions. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.1,RI.1.1-Q1.png,"A group of penguins waddling on a vast, icy expanse, with snow-covered mountains in the background under a pale blue sky. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.1,RI.1.1-Q2.png,"A large queen bee with a long abdomen stands prominently within a busy honeycomb, surrounded by smaller worker bees. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.1,RI.1.1-Q3.png,"A bright, warm sun glows in the sky, casting golden rays of light and warmth down onto a vibrant green Earth below. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.1,RI.1.1-Q4.png,"A happy dog drinks from a bowl of fresh water, next to a bowl of food, with a frisbee nearby in a sunny park. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.1,RI.1.1-Q5.png,"Tiny frog eggs cling to an underwater plant, while nearby, small, dark tadpoles swim in clear pond water. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.2,RI.1.2-Q1.png,"A vibrant display of red, green, and yellow apples hangs from tree branches in an orchard. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.2,RI.1.2-Q2.png,"Two brave firefighters in their gear stand next to a large red fire truck, aiming a hose at a small, controlled fire. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.2,RI.1.2-Q3.png,"A fluffy cat sits on a soft rug, meticulously licking its paw to clean its fur. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.2,RI.1.2-Q4.png,"A majestic whale, colorful fish, and playful dolphins swim together in a bright blue ocean filled with coral. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.2,RI.1.2-Q5.png,"A child stands at a bathroom sink, happily brushing their teeth with a toothbrush and toothpaste. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.3,RI.1.3-Q1.png,"Fresh puddles reflect a pale morning sky on a wet sidewalk, with raindrops still clinging to nearby leaves. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.3,RI.1.3-Q2.png,"A farmer gently waters rows of tiny green sprouts emerging from dark soil, bathed in bright sunlight. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.3,RI.1.3-Q3.png,"A large bear feasts on berries and fish under colorful autumn leaves, while in the background, a cozy bear sleeps soundly in a den covered in snow. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.3,RI.1.3-Q4.png,"George Washington, in a colonial military uniform, rides a horse at the front of a line of soldiers, leading them across a historical battlefield. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.3,RI.1.3-Q5.png,"A plump green caterpillar munches on a leaf, while directly beside it, another caterpillar is beginning to spin a silky cocoon around itself on a twig. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.4,RI.1.4-Q1.png,"A cozy bear sleeps soundly curled up in a snug, dark cave, surrounded by a thick bed of leaves, while snow gently falls outside the cave entrance. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.4,RI.1.4-Q2.png,"A towering, grey elephant stands majestically in a grassy enclosure, its immense size emphasized by a small bird perched on its back. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.4,RI.1.4-Q3.png,"A wide-eyed owl perches on a tree branch under a starry night sky, while in the daytime scene below, a different owl is peacefully asleep in a hollow tree trunk. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.4,RI.1.4-Q4.png,"Colorful fish swim gracefully among vibrant green plants and smooth river rocks in clear, sparkling water. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.4,RI.1.4-Q5.png,"A sleek cheetah runs at incredible speed across a wide, sunlit savanna, its body low to the ground and legs outstretched in a powerful stride. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.5,RI.1.5-Q1.png,"A child's hand points to the very first few pages of a closed book, indicating the place where sections begin. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.5,RI.1.5-Q2.png,"A single, prominent image of a majestic eagle soaring through a mountain sky, clearly introducing a specific subject. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.5,RI.1.5-Q3.png,"A child points to a specific, unusual animal in a vibrant jungle, a look of understanding on their face about what it is. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.5,RI.1.5-Q4.png,"A child's eyes are drawn to a particularly striking, brightly colored flower in a garden filled with many other flowers. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.5,RI.1.5-Q5.png,"A polar bear cub playfully pounces on its mother in a snowy, icy arctic landscape under a bright blue sky. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.6,RI.1.6-Q1.png,"A vibrant red ladybug with black spots rests on a bright green leaf, viewed closely. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.6,RI.1.6-Q2.png,"A vibrant rainbow arcs across a stormy sky, its colors intensely vivid against dark clouds over a green field. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.6,RI.1.6-Q3.png,"A bright blue bird with visible feathers perches on a branch, its vibrant color standing out against a soft green background. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.6,RI.1.6-Q4.png,"A detailed illustration of a flower, with various parts clearly delineated, sits on a page of an open book. A child's hand points to a specific part. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.6,RI.1.6-Q5.png,"An old, slightly dilapidated house stands under a cloudy sky, with some broken windowpanes and peeling paint on its walls. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.7,RI.1.7-Q1.png,"Bare trees stand tall in a snowy landscape, with a thick blanket of white covering the ground and a pale winter sky above. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.7,RI.1.7-Q2.png,"A colorful plate is filled with fresh, vibrant fruits, crisp green vegetables, and wholesome grains, arranged appealingly. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.7,RI.1.7-Q3.png,"A map of Africa displays distinct areas highlighted in a warm color, indicating regions where lions might live, against the continent's green and brown landscape. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.7,RI.1.7-Q4.png,"A vivid illustration depicts the water cycle: water evaporating from a blue ocean, forming white clouds, and then falling as rain back to the land. Clear, flowing lines connect these stages. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.7,RI.1.7-Q5.png,"A child watches a butterfly emerge from a chrysalis, their expression showing fascination and clear understanding of the life cycle. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.8,RI.1.8-Q1.png,"A happy child sips from a glass of water after playing, feeling refreshed and energetic in a sunny park. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.8,RI.1.8-Q2.png,"A joyful dog fetches a ball for a child in a sunny backyard, then licks the child's face affectionately. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.8,RI.1.8-Q3.png,"A strong, healthy child flexes their arm with a big smile while holding a colorful carrot and a broccoli floret. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.8,RI.1.8-Q4.png,"A child happily places a plastic bottle into a recycling bin, while in the background, a lush, clean park thrives under a clear sky. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.8,RI.1.8-Q5.png,"A child confidently explains a complex concept about space to a friend, surrounded by models of planets and stars. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.9,RI.1.9-Q1.png,"A happy dog runs joyfully on a long walk with a child, then later plays fetch energetically in a big open field. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.9,RI.1.9-Q2.png,"A bright, warm sun shines down on a vibrant field of sunflowers, making the flowers glow with light and warmth. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.9,RI.1.9-Q3.png,"A friendly pet dog sits obediently beside a child in a cozy living room, while a majestic wild wolf howls under a full moon in a snowy forest. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.9,RI.1.9-Q4.png,"Dark clouds release gentle rain over a field, causing tiny droplets to form on leaves, and making the plants look greener and refreshed. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RI.1.9,RI.1.9-Q5.png,"A child carefully observes two different types of apples side-by-side, noticing their distinct colors and sizes. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RF.1.1a,RF.1.1a-Q1.png,"A big, colorful hot air balloon is the very first thing to ascend into the sky at a festival, standing out from all the other balloons below. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RF.1.1a,RF.1.1a-Q2.png,"A child proudly places the final, unique piece into a completed jigsaw puzzle, signaling the very end of the game. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RF.1.1a,RF.1.1a-Q3.png,"A child perfectly balances a stack of colorful blocks, creating a stable and complete tower. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RF.1.1a,RF.1.1a-Q4.png,"A child tries to build a toy car, but the very first wheel is missing, preventing the car from being complete or functional. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RF.1.1a,RF.1.1a-Q5.png,"A child holds up a single, colorful puzzle piece, looking confused because it doesn't form a complete picture on its own. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RF.1.2b,RF.1.2b-Q1.png,"A small, friendly dog sits patiently on a colorful rug. Sunlight streams through a nearby window, casting a warm glow on the floor. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RF.1.2b,RF.1.2b-Q2.png,"A bright red flag with a simple design waves gently in a clear blue sky. It is attached to a tall, slender flagpole. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RF.1.2b,RF.1.2b-Q3.png,"A child holds up a hand, signaling for a small toy car to stop on a winding playmat road. The car is brightly colored. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RF.1.2b,RF.1.2b-Q4.png,"A single droplet of clear water hangs at the end of a green leaf, about to fall. The leaf is wet and glistening in the soft light. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RF.1.2b,RF.1.2b-Q5.png,"A child's hand reaches out to gently grab a bright red apple from a fruit basket. The basket is full of colorful fruits. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RF.1.2c,RF.1.2c-Q1.png,"A rolled-up treasure map, tied with a red ribbon, rests on a wooden table. A compass lies beside it. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RF.1.2c,RF.1.2c-Q2.png,"A tiny mouse stands at the base of a huge, colorful mushroom in a whimsical forest. The mushroom towers over the mouse. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RF.1.2c,RF.1.2c-Q3.png,"A bright blue teacup with a steaming drink sits on a small saucer. A cozy blanket is visible in the soft background. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RF.1.2c,RF.1.2c-Q4.png,"A colorful spinning top whirls on a smooth wooden floor, casting a blur of colors. Sunlight streams in from a nearby window. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RF.1.2c,RF.1.2c-Q5.png,"A fluffy orange cat stretches lazily on a sun-drenched windowsill, looking out at a bright garden. Its eyes are half-closed in contentment. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RF.1.2d,RF.1.2d-Q1.png,"A fluffy cat sitting on a colorful rug. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RF.1.2d,RF.1.2d-Q2.png,"A small red sailboat gliding across calm blue water. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RF.1.2d,RF.1.2d-Q3.png,"A group of children laughing and playing with a bright red ball in a sunny park. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RF.1.2d,RF.1.2d-Q4.png,"A yellow school bus slowly coming to a stop at a crosswalk, its stop sign extended. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RF.1.2d,RF.1.2d-Q5.png,"A group of colorful birds perched together on a tree branch, looking in the same direction. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RF.1.4b,RF.1.4b-Q1.png,"A child with wide eyes and a big smile pointing excitedly at a rainbow in the sky. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RF.1.4b,RF.1.4b-Q2.png,"A curious child with a thoughtful expression tilting their head, looking at a ladybug on a leaf. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RF.1.4b,RF.1.4b-Q3.png,"A child walking at a comfortable, steady pace through a green meadow, enjoying the scenery. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RF.1.4b,RF.1.4b-Q4.png,"A tiny brown mouse with wide, worried eyes stands on its hind legs, its paws raised slightly in a gesture of urgency, against a soft, blurred background. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RF.1.4b,RF.1.4b-Q5.png,"A child making a silly, joyful face while playing with puppets in a cozy room. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RF.1.4c,RF.1.4c-Q1.png,"A small bird soaring gracefully over a tall, leafy tree. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RF.1.4c,RF.1.4c-Q2.png,"A child looking at a cat on a colorful rug, then pausing with a slight frown of concentration before their face brightens as if realizing something. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RF.1.4c,RF.1.4c-Q3.png,"A child happily drinking from a clear glass filled with refreshing juice. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RF.1.4c,RF.1.4c-Q4.png,"A child looking puzzled at a toy, then scratching their head and looking again with a clearer understanding. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/RF.1.4c,RF.1.4c-Q5.png,"A bright, warm sun shining down on a field of sunflowers. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.4,L.1.4-Q1.png,"A minuscule black ant struggles to carry a large, golden bread crumb across a textured surface, emphasizing the size difference. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.4,L.1.4-Q2.png,"A child with a deeply furrowed brow and clenched fists stands next to a broken toy, her face flushed with intense anger. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.4,L.1.4-Q3.png,"A brown bat flying at dusk, with a wooden baseball bat resting on green grass in the foreground. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.4,L.1.4-Q4.png,"A wet, dark asphalt road gleams with reflections of streetlights after a rain, with a single yellow leaf skidding slightly across its surface. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.4,L.1.4-Q5.png,"A child's eye is visible, cautiously peeking through a narrow gap in a curtain, looking out at a rain-streaked window. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.4a,L.1.4a-Q1.png,"A brown dog eagerly devours a bowl of food, its tail wagging quickly. The bowl is nearly empty, and the dog looks very hungry. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.4a,L.1.4a-Q2.png,"A child peeks from a window inside a cool, shaded room, watching the bright, hot sun beat down on a wilting plant outdoors. Beads of sweat trickle down the plant. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.4a,L.1.4a-Q3.png,"A girl with bright eyes smiles widely, her head tilted back slightly in a joyful laugh. Sunlight streams around her, highlighting her happy expression. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.4a,L.1.4a-Q4.png,"A child lies fast asleep in bed, deeply covered by blankets, with a small toy running shoe resting on the floor beside the bed. The room is dim and peaceful. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.4a,L.1.4a-Q5.png,"A small, fluffy rabbit peeks out nervously from behind a green bush, its ears slightly flattened and eyes wide with apprehension. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.4b,L.1.4b-Q1.png,"A child sits with a slumped posture, a small frown on their face, and a single tear rolling down their cheek. The colors are slightly muted around them. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.4b,L.1.4b-Q2.png,"A child carefully erases a drawing with a large eraser, preparing to draw the picture again on the same paper. A discarded, crumpled piece of paper is nearby. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.4b,L.1.4b-Q3.png,"One child sits alone on a bench with a sad expression, while another child turns their back and walks away, leaving the first child looking lonely. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.4b,L.1.4b-Q4.png,"An adult stands next to a small group of children, pointing to a colorful chart with a friendly smile. The children look engaged and curious. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.4b,L.1.4b-Q5.png,"A child sits comfortably, holding an open storybook and looking intently at the pages. The child then closes the book and immediately opens it again from the beginning, ready to read it once more. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.4c,L.1.4c-Q1.png,"A child leaping joyfully into the air with arms outstretched. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.4c,L.1.4c-Q2.png,"A child happily kicking a colorful ball in a grassy park. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.4c,L.1.4c-Q3.png,"A child with wide, curious eyes peering closely at a tiny ladybug on a leaf. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.4c,L.1.4c-Q4.png,"A child strolling calmly along a winding path in a sunny forest. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.4c,L.1.4c-Q5.png,"A child cheerfully running across a wide-open field under a blue sky. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.5,L.1.5-Q1.png,"On one side, a steaming mug sits next to a warm, crackling fireplace. On the other side, a frosty glass of ice water rests on a snow-covered windowsill. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.5,L.1.5-Q2.png,"A towering, grey elephant stands majestically next to a tiny, colorful butterfly. The elephant looks enormous compared to the delicate butterfly. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.5,L.1.5-Q3.png,"A speedy rabbit races across a field in a blur of motion, while a slow snail inches its way deliberately across a leaf nearby. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.5,L.1.5-Q4.png,"A friendly brown dog wags its tail next to a wooden chair, a yellow pencil, and a blue cup, all arranged on a colorful rug. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.5,L.1.5-Q5.png,"A vibrant still life features a red apple, a yellow banana, and a bunch of purple grapes neatly arranged in a fruit bowl. Separately, a wooden chair sits empty. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.5a,L.1.5a-Q1.png,"A happy brown dog playfully pounces in a vibrant field of red, blue, and green flowers, looking distinct from the colorful blossoms. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.5a,L.1.5a-Q2.png,"A fluffy cat, a playful dog, a colorful fish in a bowl, and a small bird perched on a branch are all gathered peacefully in a sunny living room. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.5a,L.1.5a-Q3.png,"A shiny red apple sits on a wooden kitchen counter next to a bright orange carrot, a loaf of crusty bread, and a block of yellow cheese. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.5a,L.1.5a-Q4.png,"A child happily puts on a colorful shirt, pants, a hat, and shoes, getting ready for a fun day outside. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.5a,L.1.5a-Q5.png,"A child watches with wide eyes as a bright red car, a long yellow bus, and a fast blue train all move along different paths, with an airplane flying high above. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.5b,L.1.5b-Q1.png,"A friendly golden retriever wags its tail excitedly while fetching a ball in a grassy park, its tongue hanging out. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.5b,L.1.5b-Q2.png,"A ripe, red apple hangs from a leafy branch on an apple tree, ready to be picked in a sunny orchard. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.5b,L.1.5b-Q3.png,"A child carefully holds a hammer, tapping a small nail into a piece of wood on a workbench, focused and precise. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.5b,L.1.5b-Q4.png,"A sleek black and white penguin gracefully glides through icy blue water, its flippers propelling it forward. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.5b,L.1.5b-Q5.png,"A bright red fire truck, with its ladder extended, sprays water onto a pretend fire, with firefighters standing by. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.5c,L.1.5c-Q1.png,"A small, soft blanket draped over a warm armchair by a crackling fireplace on a snowy evening. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.5c,L.1.5c-Q2.png,"A child happily bites into a crisp, bright red apple, making a satisfying crunching sound, with crumbs scattering slightly. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.5c,L.1.5c-Q3.png,"A child bundled in a warm hat and scarf stands in a snowy landscape, surrounded by frost-covered trees, blowing out a visible breath in the chilly air. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.5c,L.1.5c-Q4.png,"A tiny child stands in awe, looking up at a massive, gentle elephant with large ears and a long trunk, towering over them in a sunny savanna. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.5c,L.1.5c-Q5.png,"A child stands beaming next to a tall, colorful tower of blocks they just built, with their parents smiling nearby. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.5d,L.1.5d-Q1.png,"A tiny person stands at the base of a massive, ancient tree whose trunk is wider than a house, with its branches reaching high into the sky. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.5d,L.1.5d-Q2.png,"A child with wide eyes and an open mouth lets out a big, booming shout in an open field, with birds flying away in the distance. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.5d,L.1.5d-Q3.png,"A child joyfully runs through a park, their arms pumping and hair flying, leaving a blurry trail behind them. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.5d,L.1.5d-Q4.png,"A child jumps high in the air with both arms raised in excitement, a huge grin on their face, surrounded by colorful balloons. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.5d,L.1.5d-Q5.png,"A person bundled in a thick coat, hat, and scarf shivers in a snowy landscape, with icicles hanging from trees and their breath visible in the frigid air. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.6,L.1.6-Q1.png,"A large, gray elephant playfully sprays water from its trunk high into the air, while a small bird flutters nearby in a sunny jungle river. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.6,L.1.6-Q2.png,"A child holds an umbrella over their head, smiling, while rain pours down all around them. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.6,L.1.6-Q3.png,"A child kneels on the floor, beaming with joy, gently petting a small, fluffy puppy that wags its tail happily. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.6,L.1.6-Q4.png,"A sunny blue sky with fluffy white clouds on one side of a landscape, while on the other side, dark storm clouds gather, with a single lightning bolt striking. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
1st-grade/L.1.6,L.1.6-Q5.png,"A vibrant rainbow arches across a clear blue sky over a field of colorful wildflowers, with sunlight sparkling on dewdrops. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters."
